*******************************************************************************
 Revised: July 31, 2013                 Venus                           299 / 2
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Vol. Mean Radius (km) =  6051.84+-0.01 Density (g/cm^3)      =  5.204
  Mass x10^23 (kg)      =    48.685      Volume (x10^10 km^3)  = 92.843
  Sidereal rot. period  =   243.022498 d Sid. Rot. Rate (rad/s)= -0.00000029924
  Mean solar day        =   116.7490 d   Equ. gravity  m/s^2   =  8.870
  Mom. of Inertia       =     0.33       Core radius (km)      = ~3200
  Geometric Albedo      =     0.65       Potential Love # k2   = ~0.25
  GM (km^3/s^2)         = 324858.592     Equatorial Radius, Re = 6051.893 km
  GM 1-sigma (km^3/s^2) =    +-0.006     Mass ratio (Sun/Venus)= 408523.72
  Atmos. pressure (bar) =  90            Max. angular diam.    =   60.2"
  Mean Temperature (K)  = 735            Visual mag. V(1,0)    =   -4.40
  Obliquity to orbit    = 177.3 deg      Hill's sphere rad.,Rp =  167.1
  Sidereal orb. per., y =   0.61519726   Orbit speed, km/s     =   35.021
  Sidereal orb. per., d = 224.70079922   Escape speed, km/s    =   10.361
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         2759        2650        2614
  Maximum Planetary IR (W/m^2)    153         153         153
  Minimum Planetary IR (W/m^2)    153         153         153
*******************************************************************************
  
  
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  2 19:14:01 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Venus (299)                     {source: DE431mx}
Center body name: Solar System Barycenter (0)     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2035-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2459330.500000000, A.D. 2021-Apr-26 00:00:00.0000,  6.139596342458571E+07,  8.888550800622126E+07, -2.378300130282819E+06, -2.868239792087682E+01,  2.009837751691763E+01,  1.930860790873376E+00,  3.604306941919702E+02,  1.080544037504571E+08,  1.932255865313789E-01,
2459331.500000000, A.D. 2021-Apr-27 00:00:00.0000,  5.889357781595773E+07,  9.058717448736754E+07, -2.210553776096918E+06, -2.923945474746409E+01,  1.928939471110005E+01,  1.951904396005776E+00,  3.604865964970012E+02,  1.080711628398902E+08,  1.946945956543034E-01,
2459332.500000000, A.D. 2021-Apr-28 00:00:00.0000,  5.634403855762480E+07,  9.221826553398825E+07, -2.041054901530776E+06, -2.977384154017875E+01,  1.846479159280308E+01,  1.971425440474537E+00,  3.605429033388581E+02,  1.080880432064127E+08,  1.960326988960267E-01,
2459333.500000000, A.D. 2021-Apr-29 00:00:00.0000,  5.374932380431528E+07,  9.377745888440309E+07, -1.869935803886920E+06, -3.028511063672180E+01,  1.762520315046154E+01,  1.989406805953788E+00,  3.605995767979446E+02,  1.081050334820156E+08,  1.972385744423658E-01,
2459334.500000000, A.D. 2021-Apr-30 00:00:00.0000,  5.111144963370786E+07,  9.526348772230798E+07, -1.697330207921214E+06, -3.077283192618426E+01,  1.677127777512351E+01,  2.005832570997174E+00,  3.606565785866042E+02,  1.081221221883482E+08,  1.983109902711130E-01,
2459335.500000000, A.D. 2021-May-01 00:00:00.0000,  4.843246851127811E+07,  9.667514181423853E+07, -1.523373161634624E+06, -3.123659328020371E+01,  1.590367678278095E+01,  2.020688029351730E+00,  3.607138700753092E+02,  1.081392977445696E+08,  1.992488062853571E-01,
2459336.500000000, A.D. 2021-May-02 00:00:00.0000,  4.571446771842588E+07,  9.801126860508826E+07, -1.348200930523165E+06, -3.167600097168948E+01,  1.502307392112221E+01,  2.033959707331046E+00,  3.607714123194459E+02,  1.081565484753782E+08,  2.000509763210045E-01,
2459337.500000000, A.D. 2021-May-03 00:00:00.0000,  4.295956774498332E+07,  9.927077427034736E+07, -1.171950890368260E+06, -3.209068008052095E+01,  1.413015486100036E+01,  2.045635380223234E+00,  3.608291660866566E+02,  1.081738626192090E+08,  2.007165499941643E-01,
2459338.500000000, A.D. 2021-May-04 00:00:00.0000,  4.016992064725487E+07,  1.004526247237558E+08, -9.947614186520875E+05, -3.248027488561915E+01,  1.322561667294254E+01,  2.055704087707992E+00,  3.608870918846879E+02,  1.081912283365824E+08,  2.012446743708846E-01,
2459339.500000000, A.D. 2021-May-05 00:00:00.0000,  3.734770837279277E+07,  1.015558465790935E+08, -8.167717846846879E+05, -3.284444924278673E+01,  1.231016728905747E+01,  2.064156148255672E+00,  3.609451499896948E+02,  1.082086337185893E+08,  2.016345954572018E-01,
2459340.500000000, A.D. 2021-May-06 00:00:00.0000,  3.449514105316381E+07,  1.025795280648620E+08, -6.381220385319889E+05, -3.318288694770720E+01,  1.138452495072953E+01,  2.070983172479999E+00,  3.610033004749499E+02,  1.082260667954978E+08,  2.018856595207475E-01,
2459341.500000000, A.D. 2021-May-07 00:00:00.0000,  3.161445526601621E+07,  1.035228198906483E+08, -4.589528988363743E+05, -3.349529208348919E+01,  1.044941764251976E+01,  2.076178075414723E+00,  3.610615032399104E+02,  1.082435155454677E+08,  2.019973142661310E-01,
2459342.500000000, A.D. 2021-May-08 00:00:00.0000,  2.870791226780864E+07,  1.043849360639978E+08, -2.794056396242380E+05, -3.378138935213704E+01,  9.505582512725439E+00,  2.079735087683221E+00,  3.611197180396080E+02,  1.082609679033610E+08,  2.019691098934261E-01,
2459343.500000000, A.D. 2021-May-09 00:00:00.0000,  2.577779619861691E+07,  1.051651546566646E+08, -9.962197619733214E+04, -3.404092438932435E+01,  8.553765281081706E+00,  2.081649765528707E+00,  3.611779045143295E+02,  1.082784117696401E+08,  2.018007000724049E-01,
2459344.500000000, A.D. 2021-May-10 00:00:00.0000,  2.282641226048818E+07,  1.058628185191500E+08,  8.025604979189485E+04, -3.427366406184249E+01,  7.594719634120291E+00,  2.081918999671436E+00,  3.612360222195707E+02,  1.082958350193477E+08,  2.014918428636603E-01,
2459345.500000000, A.D. 2021-May-11 00:00:00.0000,  1.985608487085474E+07,  1.064773359424791E+08,  2.600861859799773E+05, -3.447939674750129E+01,  6.629206608470302E+00,  2.080541023008374E+00,  3.612940306562176E+02,  1.083132255111548E+08,  2.010424012822232E-01,
2459346.500000000, A.D. 2021-May-12 00:00:00.0000,  1.686915579255703E+07,  1.070081812662043E+08,  4.397260855444372E+05, -3.465793259633173E+01,  5.657993963101792E+00,  2.077515417058558E+00,  3.613518893008904E+02,  1.083305710964578E+08,  2.004523440930810E-01,
2459347.500000000, A.D. 2021-May-13 00:00:00.0000,  1.386798224211500E+07,  1.074548954317057E+08,  6.190334239593819E+05, -3.480910377308528E+01,  4.681855540691696E+00,  2.072843117197060E+00,  3.614095576365124E+02,  1.083478596285427E+08,  1.997217463146072E-01,
2459348.500000000, A.D. 2021-May-14 00:00:00.0000,  1.085493497787573E+07,  1.078170864798655E+08,  7.978660161493346E+05, -3.493276468031816E+01,  3.701570618848343E+00,  2.066526416623399E+00,  3.614669951829858E+02,  1.083650789717815E+08,  1.988507896194432E-01,
2459349.500000000, A.D. 2021-May-15 00:00:00.0000,  7.832396369746239E+06,  1.080944299922770E+08,  9.760819339307770E+05, -3.502879216154319E+01,  2.717923251883910E+00,  2.058568969051433E+00,  3.615241615279833E+02,  1.083822170108632E+08,  1.978397626870220E-01,
2459350.500000000, A.D. 2021-May-16 00:00:00.0000,  4.802758452249131E+06,  1.082866694751948E+08,  1.153539623630151E+06, -3.509708568404341E+01,  1.731701603724472E+00,  2.048975790104023E+00,  3.615810163578237E+02,  1.083992616600501E+08,  1.966890614295280E-01,
2459351.500000000, A.D. 2021-May-17 00:00:00.0000,  1.768420962678195E+06,  1.083936166854903E+08,  1.330098023765966E+06, -3.513756750089627E+01,  7.436972726504768E-01,  2.037753257395956E+00,  3.616375194883935E+02,  1.084162008724484E+08,  1.953991891038853E-01,
2459352.500000000, A.D. 2021-May-18 00:00:00.0000, -1.268210633831550E+06,  1.084151518979381E+08,  1.505616682680734E+06, -3.515018279178743E+01, -2.452953914201710E-01,  2.024909109290546E+00,  3.616936308960881E+02,  1.084330226492830E+08,  1.939707563153932E-01,
2459353.500000000, A.D. 2021-May-19 00:00:00.0000, -4.304727130469680E+06,  1.083512241132188E+08,  1.679955876007766E+06, -3.513489978222395E+01, -1.234479976374881E+00,  2.010452442317455E+00,  3.617493107487369E+02,  1.084497150491696E+08,  1.924044809139590E-01,
2459354.500000000, A.D. 2021-May-20 00:00:00.0000, -7.338717574270003E+06,  1.082018512060911E+08,  1.852976723856673E+06, -3.509170984078734E+01, -2.223058703324124E+00,  1.994393707241259E+00,  3.618045194364824E+02,  1.084662661973718E+08,  1.907011877810213E-01,
2459355.500000000, A.D. 2021-May-21 00:00:00.0000, -1.036777126907223E+07,  1.079671200132491E+08,  2.024541307600580E+06, -3.502062755409747E+01, -3.210233127223906E+00,  1.976744703772353E+00,  3.618592176025830E+02,  1.084826642950352E+08,  1.888618085043201E-01,
2459356.500000000, A.D. 2021-May-22 00:00:00.0000, -1.338947978398677E+07,  1.076471863604493E+08,  2.194512786147460E+06, -3.492169077918894E+01, -4.195204841913386E+00,  1.957518573913803E+00,  3.619133661741054E+02,  1.084988976283891E+08,  1.868873809382122E-01,
2459357.500000000, A.D. 2021-May-23 00:00:00.0000, -1.640143896539936E+07,  1.072422750285607E+08,  2.362755511577532E+06, -3.479496067303234E+01, -5.177176188758696E+00,  1.936729793939811E+00,  3.619669263924728E+02,  1.085149545779045E+08,  1.847790486490745E-01,
2459358.500000000, A.D. 2021-May-24 00:00:00.0000, -1.940125095053028E+07,  1.067526796582620E+08,  2.529135144028433E+06, -3.464052169896325E+01, -6.155350968074660E+00,  1.914394165003468E+00,  3.620198598438375E+02,  1.085308236273995E+08,  1.825380602479887E-01,
2459359.500000000, A.D. 2021-May-25 00:00:00.0000, -2.238652618054397E+07,  1.061787625931822E+08,  2.693518765709698E+06, -3.445848160981254E+01, -7.128935152476773E+00,  1.890528802373542E+00,  3.620721284892465E+02,  1.085464933730830E+08,  1.801657686161278E-01,
2459360.500000000, A.D. 2021-May-26 00:00:00.0000, -2.535488541118812E+07,  1.055209546613561E+08,  2.855774993927963E+06, -3.424897140756212E+01, -8.097137601296428E+00,  1.865152123302044E+00,  3.621236946945671E+02,  1.085619525325258E+08,  1.776636300314612E-01,
2459361.500000000, A.D. 2021-May-27 00:00:00.0000, -2.830396171893019E+07,  1.047797548949368E+08,  3.015774093005277E+06, -3.401214527946648E+01, -9.059170775269509E+00,  1.838283833529874E+00,  3.621745212601450E+02,  1.085771899535521E+08,  1.750332031385016E-01,
2459362.500000000, A.D. 2021-May-28 00:00:00.0000, -3.123140250055085E+07,  1.039557301881800E+08,  3.173388084972449E+06, -3.374818051041537E+01, -1.001425145051158E+01,  1.809944912431244E+00,  3.622245714501406E+02,  1.085921946230342E+08,  1.722761478443617E-01,
2459363.500000000, A.D. 2021-May-29 00:00:00.0000, -3.413487146414143E+07,  1.030495148938082E+08,  3.328490858920805E+06, -3.345727737161906E+01, -1.096160143092206E+01,  1.780157596813686E+00,  3.622738090215555E+02,  1.086069556755947E+08,  1.693942241410105E-01,
2459364.500000000, A.D. 2021-May-30 00:00:00.0000, -3.701205060945633E+07,  1.020618103579127E+08,  3.480958278896309E+06, -3.313965898550001E+01, -1.190044825824861E+01,  1.748945363376532E+00,  3.623221982528743E+02,  1.086214624021925E+08,  1.663892907185370E-01,
2459365.500000000, A.D. 2021-May-31 00:00:00.0000, -3.986064219556719E+07,  1.009933843936496E+08,  3.630668290220678E+06, -3.279557116686500E+01, -1.283002591873154E+01,  1.716332909847933E+00,  3.623697039723105E+02,  1.086357042585913E+08,  1.632633035613409E-01,
2459366.500000000, A.D. 2021-Jun-01 00:00:00.0000, -4.267837069377070E+07,  9.984507069405681E+07,  3.777501024126284E+06, -3.242528224039707E+01, -1.374957554554355E+01,  1.682346134813067E+00,  3.624162915856284E+02,  1.086496708737002E+08,  1.600183144147494E-01,
2459367.500000000, A.D. 2021-Jun-02 00:00:00.0000, -4.546298472370824E+07,  9.861776818439449E+07,  3.921338900592268E+06, -3.202908283456745E+01, -1.465834611610944E+01,  1.647012116251868E+00,  3.624619271035066E+02,  1.086633520577770E+08,  1.566564691413161E-01,
2459368.500000000, A.D. 2021-Jun-03 00:00:00.0000, -4.821225897066575E+07,  9.731244031449145E+07,  4.062066729271241E+06, -3.160728565210715E+01, -1.555559514339994E+01,  1.610359088806812E+00,  3.625065771684146E+02,  1.086767378104857E+08,  1.531800059783706E-01,
2459369.500000000, A.D. 2021-Jun-04 00:00:00.0000, -5.092399608203594E+07,  9.593011429165575E+07,  4.199571808397889E+06, -3.116022521721597E+01, -1.644058936030314E+01,  1.572416419803325E+00,  3.625502090809722E+02,  1.086898183287986E+08,  1.495912537022193E-01,
2459370.500000000, A.D. 2021-Jun-05 00:00:00.0000, -5.359602854094212E+07,  9.447188025478730E+07,  4.333744021572806E+06, -3.068825759972585E+01, -1.731260539618653E+01,  1.533214584047475E+00,  3.625927908257672E+02,  1.087025840147366E+08,  1.458926297007464E-01,
2459371.500000000, A.D. 2021-Jun-06 00:00:00.0000, -5.622622051504324E+07,  9.293889039040387E+07,  4.464475932316907E+06, -3.019176011647402E+01, -1.817093044477200E+01,  1.492785137427786E+00,  3.626342910966049E+02,  1.087150254829387E+08,  1.420866379544660E-01,
2459372.500000000, A.D. 2021-Jun-07 00:00:00.0000, -5.881246967856343E+07,  9.133235799136971E+07,  4.591662876294386E+06, -2.967113101017988E+01, -1.901486292245574E+01,  1.451160689350009E+00,  3.626746793211616E+02,  1.087271335680528E+08,  1.381758669261707E-01,
2459373.500000000, A.D. 2021-Jun-08 00:00:00.0000, -6.135270900561653E+07,  8.965355645918888E+07,  4.715203051104847E+06, -2.912678910615890E+01, -1.984371311621419E+01,  1.408374874035883E+00,  3.627139256850181E+02,  1.087388993319409E+08,  1.341629873619720E-01,
2459374.500000000, A.D. 2021-Jun-09 00:00:00.0000, -6.384490853292655E+07,  8.790381825079997E+07,  4.834997603547618E+06, -2.855917344724476E+01, -2.065680382024686E+01,  1.364462320718963E+00,  3.627520011550462E+02,  1.087503140706901E+08,  1.300507500100646E-01,
2459375.500000000, A.D. 2021-Jun-10 00:00:00.0000, -6.628707709007856E+07,  8.608453377088182E+07,  4.950950714264695E+06, -2.796874290733034E+01, -2.145347096051611E+01,  1.319458622772710E+00,  3.627888775021285E+02,  1.087613693214240E+08,  1.258419832691168E-01,
2459376.500000000, A.D. 2021-Jun-11 00:00:00.0000, -6.867726399547189E+07,  8.419715021075167E+07,  5.062969679671537E+06, -2.735597578397646E+01, -2.223306420635348E+01,  1.273400305808130E+00,  3.628245273231914E+02,  1.087720568689077E+08,  1.215395907846158E-01,
2459377.500000000, A.D. 2021-Jun-12 00:00:00.0000, -7.101356071618757E+07,  8.224317033500493E+07,  5.170964991088267E+06, -2.672136937055035E+01, -2.299494756845248E+01,  1.226324794777108E+00,  3.628589240625306E+02,  1.087823687519414E+08,  1.171465488958292E-01,
2459378.500000000, A.D. 2021-Jun-13 00:00:00.0000, -7.329410249002063E+07,  8.022415121710841E+07,  5.274850410987128E+06, -2.606543950841892E+01, -2.373849998228134E+01,  1.178270380124882E+00,  3.628920420323860E+02,  1.087922972695283E+08,  1.126659040953474E-01,
2459379.500000000, A.D. 2021-Jun-14 00:00:00.0000, -7.551706990798663E+07,  7.814170292524235E+07,  5.374543046276238E+06, -2.538872011980751E+01, -2.446311587631008E+01,  1.129276183034785E+00,  3.629238564327976E+02,  1.088018349868275E+08,  1.081007704299053E-01,
2459380.500000000, A.D. 2021-Jun-15 00:00:00.0000, -7.768069045564224E+07,  7.599748715972723E+07,  5.469963418542195E+06, -2.469176272174819E+01, -2.516820572431287E+01,  1.079382119800936E+00,  3.629543433706751E+02,  1.088109747408707E+08,  1.034543267551249E-01,
2459381.500000000, A.D. 2021-Jun-16 00:00:00.0000, -7.978324001162548E+07,  7.379321584344897E+07,  5.561035531179100E+06, -2.397513592191223E+01, -2.585319658097609E+01,  1.028628865384263E+00,  3.629834798780860E+02,  1.088197096460449E+08,  9.872981401922672E-02,
2459382.500000000, A.D. 2021-Jun-17 00:00:00.0000, -8.182304430187173E+07,  7.153064966675070E+07,  5.647686933334816E+06, -2.323942489686647E+01, -2.651753260019279E+01,  9.770578161918948E-01,  3.630112439297498E+02,  1.088280330993373E+08,  9.393053247212213E-02,
2459383.500000000, A.D. 2021-Jun-18 00:00:00.0000, -8.379848030801645E+07,  6.921159658831561E+07,  5.729848780609630E+06, -2.248523085344005E+01, -2.716067553539093E+01,  9.247110521285666E-01,  3.630376144597208E+02,  1.088359387853360E+08,  8.905983881999152E-02,
2459384.500000000, A.D. 2021-Jun-19 00:00:00.0000, -8.570797762855569E+07,  6.683791029361968E+07,  5.807455892446414E+06, -2.171317047390824E+01, -2.778210522127744E+01,  8.716312979691665E-01,  3.630625713772426E+02,  1.088434206809841E+08,  8.412114333825133E-02,
2459385.500000000, A.D. 2021-Jun-20 00:00:00.0000, -8.755001979139751E+07,  6.441148861258598E+07,  5.880446806155920E+06, -2.092387534572025E+01, -2.838132003641530E+01,  8.178618841024647E-01,  3.630860955817675E+02,  1.088504730600810E+08,  7.911790695033387E-02,
2459386.500000000, A.D. 2021-Jun-21 00:00:00.0000, -8.932314551650101E+07,  6.193427189811993E+07,  5.948763827524938E+06, -2.011799137651795E+01, -2.895783734608543E+01,  7.634467066965946E-01,  3.631081689771271E+02,  1.088570904975323E+08,  7.405363827596720E-02,
2459387.500000000, A.D. 2021-Jun-22 00:00:00.0000, -9.102594992736502E+07,  5.940824136725172E+07,  6.012353077959593E+06, -1.929617819521275E+01, -2.951119392492049E+01,  7.084301873375924E-01,  3.631287744848512E+02,  1.088632678733412E+08,  6.893189065010297E-02,
2459388.500000000, A.D. 2021-Jun-23 00:00:00.0000, -9.265708571019590E+07,  5.683541740665431E+07,  6.071164538120620E+06, -1.845910853990786E+01, -3.004094635883212E+01,  6.528572321930337E-01,  3.631478960566208E+02,  1.088690003763429E+08,  6.375625911387457E-02,
2459389.500000000, A.D. 2021-Jun-24 00:00:00.0000, -9.421526421965247E+07,  5.421785784434558E+07,  6.125152088011593E+06, -1.760746763347357E+01, -3.054667142578838E+01,  5.967731907534048E-01,  3.631655186858512E+02,  1.088742835076762E+08,  5.853037738087926E-02,
2459390.500000000, A.D. 2021-Jun-25 00:00:00.0000, -9.569925653013712E+07,  5.155765618941974E+07,  6.174273543486271E+06, -1.674195254760295E+01, -3.102796645503304E+01,  5.402238142046354E-01,  3.631816284183980E+02,  1.088791130839942E+08,  5.325791478598043E-02,
2459391.500000000, A.D. 2021-Jun-26 00:00:00.0000, -9.710789443167385E+07,  4.885693984168714E+07,  6.218490689145181E+06, -1.586327155619600E+01, -3.148444966437307E+01,  4.832552134858243E-01,  3.631962123623833E+02,  1.088834852404089E+08,  4.794257323018798E-02,
2459392.500000000, A.D. 2021-Jun-27 00:00:00.0000, -9.844007136948921E+07,  4.611786827313217E+07,  6.257769307596875E+06, -1.497214347894000E+01, -3.191576047519571E+01,  4.259138170869115E-01,  3.632092586971419E+02,  1.088873964331740E+08,  4.258808414310545E-02,
2459393.500000000, A.D. 2021-Jun-28 00:00:00.0000, -9.969474332648315E+07,  4.334263118312476E+07,  6.292079205063336E+06, -1.406929701584581E+01, -3.232155980497631E+01,  3.682463286331714E-01,  3.632207566812862E+02,  1.088908434421027E+08,  3.719820535041091E-02,
2459394.500000000, A.D. 2021-Jun-29 00:00:00.0000, -1.008709296478471E+08,  4.053344662934464E+07,  6.321394233313670E+06, -1.315547007377456E+01, -3.270153033691426E+01,  3.102996843216168E-01,  3.632306966598670E+02,  1.088938233727139E+08,  3.177671804294208E-02,
2459395.500000000, A.D. 2021-Jun-30 00:00:00.0000, -1.019677138071817E+08,  3.769255913639948E+07,  6.345692307915894E+06, -1.223140908574513E+01, -3.305537676661478E+01,  2.521210102560847E-01,  3.632390700706752E+02,  1.088963336581219E+08,  2.632742371910328E-02,
2459396.500000000, A.D. 2021-Jul-01 00:00:00.0000, -1.029842441135148E+08,  3.482223778413390E+07,  6.364955422799597E+06, -1.129786832383535E+01, -3.338282602551335E+01,  1.937575797312707E-01,  3.632458694496436E+02,  1.088983720606557E+08,  2.085414108818519E-02,
2459397.500000000, A.D. 2021-Jul-02 00:00:00.0000, -1.039197343587183E+08,  3.192477427763981E+07,  6.379169661128139E+06, -1.035560920671253E+01, -3.368362748100142E+01,  1.352567705270555E-01,  3.632510884353709E+02,  1.088999366732152E+08,  1.536070303894273E-02,
2459398.500000000, A.D. 2021-Jul-03 00:00:00.0000, -1.047734644048898E+08,  2.900248100098809E+07,  6.388325202483155E+06, -9.405399602582550E+00, -3.395755311310896E+01,  7.666602226009367E-02,  3.632547217727714E+02,  1.089010259203653E+08,  9.850953607393487E-03,
2459399.500000000, A.D. 2021-Jul-04 00:00:00.0000, -1.055447807113450E+08,  2.605768905670971E+07,  6.392416326368613E+06, -8.448013128458024E+00, -3.420439766769005E+01,  1.803279384553846E-02,  3.632567653158512E+02,  1.089016385591682E+08,  4.328744957167898E-03,
2459400.500000000, A.D. 2021-Jul-05 00:00:00.0000, -1.062330968009393E+08,  2.309274629305744E+07,  6.391441412046183E+06, -7.484228446635872E+00, -3.442397878609376E+01, -4.059547887958459E-02,  3.632572160296186E+02,  1.089017736797564E+08, -1.202065618143963E-03,
2459401.500000000, A.D. 2021-Jul-06 00:00:00.0000, -1.068378936655158E+08,  2.011001532107938E+07,  6.385402934718093E+06, -6.514828559264125E+00, -3.461613711133829E+01, -9.917142532068191E-02,  3.632560719911337E+02,  1.089014307056469E+08, -6.737618664876837E-03,
2459402.500000000, A.D. 2021-Jul-07 00:00:00.0000, -1.073587201103538E+08,  1.711187152353220E+07,  6.374307458077924E+06, -5.540600101867747E+00, -3.478073637084229E+01, -1.576477820282705E-01,  3.632533323897069E+02,  1.089006093938012E+08, -1.227405550852539E-02,
2459403.500000000, A.D. 2021-Jul-08 00:00:00.0000, -1.077951930375628E+08,  1.410070105765606E+07,  6.358165623254055E+06, -4.562332636692832E+00, -3.491766343580282E+01, -2.159774342905632E-01,  3.632489975262542E+02,  1.088993098344317E+08, -1.780752116133199E-02,
2459404.500000000, A.D. 2021-Jul-09 00:00:00.0000, -1.081469976684448E+08,  1.107889885382380E+07,  6.336992134174643E+06, -3.580817946718315E+00, -3.502682835734575E+01, -2.741134573686779E-01,  3.632430688118197E+02,  1.088975324505586E+08, -2.333416719777834E-02,
2459405.500000000, A.D. 2021-Jul-10 00:00:00.0000, -1.084138877049181E+08,  8.048866612064425E+06,  6.310805739386953E+06, -2.596849331174079E+00, -3.510816437960982E+01, -3.320091573283896E-01,  3.632355487652741E+02,  1.088952779973204E+08, -2.885015459611566E-02,
2459406.500000000, A.D. 2021-Jul-11 00:00:00.0000, -1.085956854301692E+08,  5.013010798445630E+06,  6.279629210367903E+06, -1.611220903394027E+00, -3.516162792996159E+01, -3.896181114231609E-01,  3.632264410101997E+02,  1.088925475610398E+08, -3.435165654122069E-02,
2459407.500000000, A.D. 2021-Jul-12 00:00:00.0000, -1.086922817487687E+08,  1.973740643281444E+06,  6.243489316366472E+06, -6.247268918224250E-01, -3.518719858657446E+01, -4.468942079846130E-01,  3.632157502709741E+02,  1.088893425580495E+08, -3.983486117869969E-02,
2459408.500000000, A.D. 2021-Jul-13 00:00:00.0000, -1.087036361665604E+08, -1.066533856890601E+06,  6.202416795822411E+06,  3.618390550184171E-01, -3.518487902364053E+01, -5.037916857773492E-01,  3.632034823680692E+02,  1.088856647332831E+08, -4.529597430298855E-02,
2459409.500000000, A.D. 2021-Jul-14 00:00:00.0000, -1.086297767106956E+08, -4.105403931641868E+06,  6.156446324409172E+06,  1.347684558920554E+00, -3.515469493446328E+01, -5.602651727824224E-01,  3.631896442125769E+02,  1.088815161586339E+08, -5.073122207445385E-02,
2459410.500000000, A.D. 2021-Jul-15 00:00:00.0000, -1.084707997902491E+08, -7.140464021395873E+06,  6.105616479752259E+06,  2.332019196817847E+00, -3.509669493281187E+01, -6.162697243613859E-01,  3.631742437999594E+02,  1.088768992310811E+08, -5.613685359882802E-02,
2459411.500000000, A.D. 2021-Jul-16 00:00:00.0000, -1.082268699979312E+08, -1.016931375272640E+07,  6.049969702878126E+06,  3.314055179454579E+00, -3.501095043289403E+01, -6.717608607714656E-01,  3.631572902030700E+02,  1.088718166705977E+08, -6.150914350090818E-02,
2459412.500000000, A.D. 2021-Jul-17 00:00:00.0000, -1.078982198534532E+08, -1.318955990236678E+07,  5.989552256451217E+06,  4.293008023134509E+00, -3.489755550821285E+01, -7.266946039916906E-01,  3.631387935644302E+02,  1.088662715178351E+08, -6.684439445471123E-02,
2459413.500000000, A.D. 2021-Jul-18 00:00:00.0000, -1.074851494891807E+08, -1.619881834813463E+07,  5.924414179860196E+06,  5.268097213839797E+00, -3.475662672986317E+01, -7.810275138265901E-01,  3.631187650877916E+02,  1.088602671315936E+08, -7.213893964099011E-02,
2459414.500000000, A.D. 2021-Jul-19 00:00:00.0000, -1.069880262787586E+08, -1.919471600500854E+07,  5.854609241217210E+06,  6.238546863075863E+00, -3.458830298460498E+01, -8.347167232549992E-01,  3.630972170289940E+02,  1.088538071860815E+08, -7.738914515605520E-02,
2459415.500000000, A.D. 2021-Jul-20 00:00:00.0000, -1.064072844094523E+08, -2.217489274462929E+07,  5.780194886336738E+06,  7.203586354795349E+00, -3.439274527317858E+01, -8.877199729929863E-01,  3.630741626861402E+02,  1.088468956679699E+08, -8.259141236772731E-02,
2459416.500000000, A.D. 2021-Jul-21 00:00:00.0000, -1.057434243990023E+08, -2.513700329653913E+07,  5.701232184763223E+06,  8.162450982782115E+00, -3.417013648934095E+01, -9.399956452418685E-01,  3.630496163890966E+02,  1.088395368732444E+08, -8.774218021470641E-02,
2459417.500000000, A.D. 2021-Jul-22 00:00:00.0000, -1.049970125578428E+08, -2.807871912951484E+07,  5.617785772919046E+06,  9.114382577903976E+00, -3.392068118011811E+01, -9.915027965939753E-01,  3.630235934883418E+02,  1.088317354038628E+08, -9.283792744673645E-02,
2459418.500000000, A.D. 2021-Jul-23 00:00:00.0000, -1.041686803975831E+08, -3.099773031139326E+07,  5.529923794446774E+06,  1.005863012467063E+01, -3.364460528778362E+01, -1.042201190070664E+00,  3.629961103431771E+02,  1.088234961642203E+08, -9.787517480437226E-02,
2459419.500000000, A.D. 2021-Jul-24 00:00:00.0000, -1.032591239867000E+08, -3.389174734583332E+07,  5.437717837821660E+06,  1.099445036656100E+01, -3.334215587408850E+01, -1.092051326268864E+00,  3.629671843093184E+02,  1.088148243574296E+08, -1.028504871381234E-01,
2459420.500000000, A.D. 2021-Jul-25 00:00:00.0000, -1.022691032544339E+08, -3.675850298450414E+07,  5.341242871312380E+06,  1.192110839961207E+01, -3.301360082728294E+01, -1.141014473594346E+00,  3.629368337258852E+02,  1.088057254814204E+08, -1.077604754675374E-01,
